Ticker,Name,Sector,Weight (%),Market Value,Price
FC,FRANKLIN COVEY,Industrials,0.01,"4,718,485.20",17.16
TNXP,TONIX PHARMACEUTICALS HOLDING CORP,Health Care,0.01,"4,710,259.84",16.28
CRDF,CARDIFF ONCOLOGY INC,Health Care,0.01,"4,695,066.60",2.95
FCAP,FIRST CAPITAL INC,Financials,0.01,"4,661,110.08",60.72
CRMT,AMERICAS CAR MART INC,Consumer Discretionary,0.01,"4,661,398.92",25.24
ELMD,ELECTROMED INC,Health Care,0.01,"4,664,024.80",28.46
NC,NACCO INDUSTRIES INC CLASS A,Energy,0.01,"4,638,834.20",49.30
EVC,ENTRAVISION COMMUNICATIONS CORP CL,Communication,0.01,"4,641,582.44",2.98
TRUE,TRUECAR INC,Communication,0.01,"4,618,825.50",2.30
FCCO,FIRST COMMUNITY CORP,Financials,0.01,"4,609,384.00",29.90
TARA,PROTARA THERAPEUTICS INC,Health Care,0.01,"4,602,026.32",5.36
TLSI,TRISALUS LF SC CM A,Health Care,0.01,"4,593,531.46",6.86
DSP,VIANT TECHNOLOGY INC CLASS A,Information Technology,0.01,"4,591,463.31",11.93
NNOX,NANO X IMAGING LTD,Health Care,0.01,"4,540,254.30",2.78
WEYS,WEYCO GROUP INC,Consumer Discretionary,0.01,"4,489,645.65",31.29
SKYH,SKY HARBOUR GROUP CORP CLASS A,Industrials,0.01,"4,471,296.04",8.87
WYFI,WHITEFIBER INC,Information Technology,0.01,"4,472,071.20",16.14
CMT,CORE MOLDING TECHNOLOGIES INC,Materials,0.01,"4,463,921.88",21.39
CD,CHAINCE DIGITAL HOLDINGS INC,Information Technology,0.01,"4,451,499.12",5.52
OSUR,ORASURE TECHNOLOGIES INC,Health Care,0.01,"4,447,364.13",2.43
DOUG,DOUGLAS ELLIMAN INC,Real Estate,0.01,"4,435,340.91",2.31
FENC,FENNEC PHARMACEUTICALS INC,Health Care,0.01,"4,417,643.54",7.69
HCAT,HEALTH CATALYST INC,Health Care,0.01,"4,400,235.00",2.52
LPRO,OPEN LENDING CORP,Financials,0.01,"4,404,108.41",1.63
SNDA,SONIDA SENIOR LIVING INC,Health Care,0.01,"4,391,020.23",32.29
AVR,ANTERIS TECHNOLOGIES GLOBAL CORP,Health Care,0.01,"4,393,819.50",5.25
INBK,FIRST INTERNET BANCORP,Financials,0.01,"4,362,341.23",20.47
BHR,BRAEMAR HOTELS RESORTS INC,Real Estate,0.01,"4,327,923.69",2.91
WTI,W AND T OFFSHORE INC,Energy,0.01,"4,311,190.98",1.66
RGP,RESOURCES CONNECTION INC,Industrials,0.01,"4,297,583.06",5.26
LVWR,LIVEWIRE GROUP INC,Consumer Discretionary,0.01,"4,287,530.94",4.62
MG,MISTRAS GROUP INC,Industrials,0.01,"4,289,941.26",12.93
EGAN,EGAIN CORP,Information Technology,0.01,"4,276,227.60",10.20
FHTX,FOGHORN THERAPEUTICS INC,Health Care,0.01,"4,248,751.98",5.19
CATX,PERSPECTIVE THERAPEUTICS INC,Health Care,0.01,"4,253,009.67",2.73
BRT,BRT APARTMENTS CORP,Real Estate,0.01,"4,240,185.88",14.68
OPBK,OP BANCORP,Financials,0.01,"4,192,194.27",14.19
GCBC,GREENE COUNTY BANCORP INC,Financials,0.01,"4,193,951.85",22.45
SKIN,BEAUTY HEALTH COMPANY CLASS A CLAS,Consumer Staples,0.01,"4,165,240.32",1.44
MPAA,MOTORCAR PARTS OF AMERICA INC,Consumer Discretionary,0.01,"4,152,735.20",12.40
MRBK,MERIDIAN CORP,Financials,0.01,"4,155,166.40",17.60
MXCT,MAXCYTE INC,Health Care,0.01,"4,144,212.02",1.58
MDWD,MEDIWOUND LTD,Health Care,0.01,"4,130,521.62",18.66
PRTH,PRIORITY TECHNOLOGY HOLDINGS INC,Financials,0.01,"4,114,184.22",5.58
JAKK,JAKKS PACIFIC INC,Consumer Discretionary,0.01,"4,118,714.22",16.71
GLSI,GREENWICH LIFESCIENCES INC,Health Care,0.01,"4,088,526.54",24.78
AII,AMERICAN INTEGRITY INSURANCE GROUP,Financials,0.01,"4,071,340.47",20.87
STRS,STRATUS PROPERTIES INC,Real Estate,0.01,"4,046,477.50",24.70
AARD,AARDVARK THERAPEUTICS INC,Health Care,0.01,"4,046,582.59",13.47
INGN,INOGEN INC,Health Care,0.01,"4,047,619.62",6.71
FXNC,FIRST NATIONAL CORP,Financials,0.01,"4,048,788.00",25.50
BNED,BARNES AND NOBLE EDUCATION INC,Consumer Discretionary,0.01,"4,051,207.82",9.67
BBCP,CONCRETE PUMPING HOLDINGS INC,Industrials,0.01,"4,022,471.19",7.01
POWW,OUTDOOR HOLDING,Consumer Discretionary,0.01,"4,014,659.13",1.77
LNKB,LINKBANCORP INC,Financials,0.01,"4,016,430.75",8.31
ARCT,ARCTURUS THERAPEUTICS HOLDINGS INC,Health Care,0.01,"3,987,534.32",6.16
SATL,SATELLOGIC INC CLASS A,Industrials,0.01,"3,969,470.87",1.91
CURI,CURIOSITYSTREAM INC CLASS A,Communication,0.01,"3,973,498.61",3.83
RGCO,RGC RESOURCES INC,Utilities,0.01,"3,974,998.92",21.72
PBFS,PIONEER BANCORP INC,Financials,0.01,"3,951,431.64",13.74
FSFG,FIRST SAVINGS FINANCIAL GROUP INC,Financials,0.01,"3,919,424.34",32.37
SNBR,SLEEP NUMBER CORP,Consumer Discretionary,0.01,"3,909,614.01",8.31
MASS,908 DEVICES INC,Information Technology,0.01,"3,859,980.67",5.33
BKKT,BAKKT HOLDINGS INC CLASS A,Financials,0.01,"3,855,952.26",10.42
KLTR,KALTURA INC,Information Technology,0.01,"3,834,475.50",1.66
SKYX,SKYX PLATFORMS CORP,Industrials,0.01,"3,834,708.00",2.23
HUMA,HUMACYTE INC,Health Care,0.01,"3,831,874.80",1.02
SAMG,SILVERCREST ASSET MANAGEMENT GROUP,Financials,0.01,"3,832,610.56",15.13
TSSI,TSS INC,Information Technology,0.01,"3,798,304.96",6.92
LEGH,LEGACY HOUSING CORP,Consumer Discretionary,0.01,"3,786,419.52",19.83
BZAI,BLAIZE HOLDINGS INC,Information Technology,0.01,"3,775,446.08",1.96
EFSI,EAGLE FINANCIAL SERVICES INC,Financials,0.0,"3,729,001.15",39.97
TCX,TUCOWS INC,Information Technology,0.0,"3,733,276.27",22.09
RSVR,RESERVOIR MEDIA INC,Communication,0.0,"3,723,189.93",7.47
HWBK,HAWTHORN BANCSHARES INC,Financials,0.0,"3,725,599.48",32.84
TTGT,TECHTARGET INC,Communication,0.0,"3,726,551.51",5.17
LE,LAND END INC,Consumer Discretionary,0.0,"3,694,152.25",14.75
CHRS,COHERUS ONCOLOGY INC,Health Care,0.0,"3,684,718.60",1.34
STRZ,STARZ ENTERTAINMENT CORP,Communication,0.0,"3,676,754.18",11.86
FFAI,FARADAY FUTURE INTELLIGENT ELECTRI,Consumer Discretionary,0.0,"3,669,339.96",1.08
RMAX,RE MAX HOLDINGS INC CLASS A,Real Estate,0.0,"3,676,034.34",7.59
BALY,BALLY S CORP,Consumer Discretionary,0.0,"3,663,838.36",16.36
WEST,WESTROCK COFFEE,Consumer Staples,0.0,"3,656,882.45",4.03
NXDT,NEXPOINT DIVERSIFIED REAL ESTATE T,Real Estate,0.0,"3,658,001.88",3.79
TRAK,REPOSITRAK INC,Information Technology,0.0,"3,642,180.64",12.88
ASIC,ATEGRITY SPECIALTY INSURANCE COMPA,Financials,0.0,"3,618,111.64",21.34
TBI,TRUEBLUE INC,Industrials,0.0,"3,615,973.20",4.70
KLC,KINDERCARE LEARNING COMPANIES INC,Consumer Discretionary,0.0,"3,594,989.97",4.29
OVBC,OHIO VALLEY BANC CORP,Financials,0.0,"3,580,679.51",40.13
FLXS,FLEXSTEEL INDUSTRIES INC,Consumer Discretionary,0.0,"3,583,518.15",39.89
OMDA,OMADA HEALTH INC,Health Care,0.0,"3,574,504.78",16.13
BCBP,BCB BANCORP INC,Financials,0.0,"3,559,097.10",8.17
SEG,SEAPORT ENTERTAINMENT GROUP INC,Real Estate,0.0,"3,532,196.64",19.74
AMBQ,AMBIQ MICRO INC,Information Technology,0.0,"3,515,587.92",29.16
CDXS,CODEXIS INC,Health Care,0.0,"3,482,205.44",1.64
INSG,INSEEGO CORP,Information Technology,0.0,"3,475,919.05",10.55
LFMD,LIFEMD INC,Health Care,0.0,"3,462,910.40",3.44
STXS,STEREOTAXIS INC,Health Care,0.0,"3,450,535.90",2.30
FNKO,FUNKO INC CLASS A,Consumer Discretionary,0.0,"3,434,188.39",3.37
CBFV,CB FINANCIAL SERVICES INC,Financials,0.0,"3,400,869.48",36.69
FINW,FINWISE BANCORP,Financials,0.0,"3,381,662.28",17.88
CMDB,COSTAMARE BULKERS HOLDINGS LTD,Industrials,0.0,"3,348,059.10",15.15
BOOM,DMC GLOBAL INC,Energy,0.0,"3,352,927.90",6.70
EVI,EVI INDUSTRIES INC,Industrials,0.0,"3,342,587.36",26.32
CZWI,CITIZENS COMMUNITY BANCORP INC,Financials,0.0,"3,335,543.04",18.08
UTMD,UTAH MEDICAL PRODUCTS INC,Health Care,0.0,"3,335,731.20",57.15
GETY,GETTY IMAGES HOLDINGS INC CLASS A,Communication,0.0,"3,337,006.97",1.21
SMHI,SEACOR MARINE HOLDINGS INC,Energy,0.0,"3,303,937.40",6.01
BVFL,BV FINANCIAL INC,Financials,0.0,"3,305,233.16",18.53
ESCA,ESCALADE INC,Consumer Discretionary,0.0,"3,287,975.40",13.32
NREF,NEXPOINT REAL ESTATE FINANCE INC,Financials,0.0,"3,264,978.76",13.96
KGEI,KOLIBRI GLOBAL ENERGY INC,Energy,0.0,"3,259,019.23",4.01
ACR,ACRES COMMERCIAL REALTY CORP,Financials,0.0,"3,251,772.21",21.41
RELL,RICHARDSON ELECTRONICS LTD,Information Technology,0.0,"3,242,893.45",10.61
PDYN,PALLADYNE AI CORP,Industrials,0.0,"3,220,755.90",4.30
SNFCA,SECURITY NATIONAL FINANCIAL CORP C,Financials,0.0,"3,200,631.57",9.21
CBK,COMMERCIAL BANCGROUP INC,Financials,0.0,"3,160,265.06",24.41
FOA,FINANCE OF AMERICA COMPANIES INC C,Financials,0.0,"3,154,003.83",23.67
MLP,MAUI LAND AND PINEAPPLE INC,Real Estate,0.0,"3,144,847.50",17.25
MNSB,MAINSTREET BANCSHARES INC,Financials,0.0,"3,135,991.04",20.71
FRD,FRIEDMAN INDUSTRIES INC,Materials,0.0,"3,142,296.88",20.84
MPTI,M TRON INDUSTRIES INC,Information Technology,0.0,"3,121,173.00",50.85
PLX,PROTALIX BIOTHERAPEUTICS INC,Health Care,0.0,"3,115,879.85",1.79
ZVIA,ZEVIA CLASS A,Consumer Staples,0.0,"3,105,558.96",2.32
HBB,HAMILTON BEACH BRANDS HOLDING COMP,Consumer Discretionary,0.0,"3,103,302.15",16.51
LZM,LIFEZONE METALS LTD,Materials,0.0,"3,093,032.27",4.21
KULR,KULR TECHNOLOGY GROUP INC,Industrials,0.0,"3,085,554.15",3.15
EBMT,EAGLE BANCORP MONTANA INC,Financials,0.0,"3,082,252.20",20.04
LWAY,LIFEWAY FOODS INC,Consumer Staples,0.0,"3,082,849.56",23.56
ALEC,ALECTOR INC,Health Care,0.0,"3,054,573.76",1.52
EHTH,EHEALTH INC,Financials,0.0,"3,038,202.18",4.26
MDV,MODIV INDUSTRIAL INC CLASS C,Real Estate,0.0,"3,038,733.77",14.57
ACTG,ACACIA RESEARCH CORP,Financials,0.0,"3,032,710.07",3.73
MED,MEDIFAST INC,Consumer Staples,0.0,"3,024,368.68",10.54
TMCI,TREACE MEDICAL CONCEPTS INC,Health Care,0.0,"3,026,911.92",2.46
JYNT,JOINT CORP,Health Care,0.0,"2,982,114.22",8.74
PXED,PHOENIX EDUCATION PARTNERS INC,Consumer Discretionary,0.0,"2,939,755.46",31.63
ACU,ACME UNITED CORP,Health Care,0.0,"2,929,970.89",40.61
GENC,GENCOR INDUSTRIES INC,Industrials,0.0,"2,932,371.88",12.89
CVRX,CVRX INC,Health Care,0.0,"2,918,583.92",7.22
ONEW,ONEWATER MARINE CLASS A INC,Consumer Discretionary,0.0,"2,867,469.90",10.65
NVCT,NUVECTIS PHARMA INC,Health Care,0.0,"2,851,998.72",7.68
ANIK,ANIKA THERAPEUTICS INC,Health Care,0.0,"2,843,771.06",9.53
LNSR,LENSAR INC,Health Care,0.0,"2,829,649.65",11.85
EWCZ,EUROPEAN WAX CENTER INC CLASS A,Consumer Discretionary,0.0,"2,812,019.43",3.63
PNBK,PATRIOT NATIONAL BANCORP INC,Financials,0.0,"2,799,590.20",1.85
AOMR,ANGEL OAK MORTGAGE REIT INC,Financials,0.0,"2,796,033.60",8.64
BSET,BASSETT FURNITURE INDUSTRIES INC,Consumer Discretionary,0.0,"2,769,166.12",16.99
SGC,SUPERIOR GROUP OF COMPANIES INC,Consumer Discretionary,0.0,"2,769,750.64",9.82
SMID,SMITH MIDLAND CORP,Materials,0.0,"2,765,440.30",35.53
MNTK,MONTAUK RENEWABLES INC,Utilities,0.0,"2,755,122.50",1.69
FATE,FATE THERAPEUTICS INC,Health Care,0.0,"2,756,908.46",1.00
DMRC,DIGIMARC CORP,Information Technology,0.0,"2,745,866.20",6.71
ARQ,ARQ INC,Materials,0.0,"2,750,041.80",3.30
INV,INNVENTURE INC,Financials,0.0,"2,743,677.05",4.15
NODK,NI HOLDINGS INC,Financials,0.0,"2,704,445.30",13.45
JILL,J JILL INC,Consumer Discretionary,0.0,"2,663,228.10",14.15
CXDO,CREXENDO INC,Information Technology,0.0,"2,648,945.04",6.51
INNV,INNOVAGE HOLDING CORP,Health Care,0.0,"2,654,271.42",5.38
IKT,INHIBIKASE THERAPEUTICS INC,Health Care,0.0,"2,633,305.08",1.96
BRCC,BRC INC CLASS A,Consumer Staples,0.0,"2,623,720.32",1.17
CFBK,CF BANKSHARES INC,Financials,0.0,"2,611,516.83",25.07
SBFG,SB FINANCIAL GROUP INC,Financials,0.0,"2,603,335.28",21.64
EML,EASTERN,Industrials,0.0,"2,605,885.10",19.90
DERM,JOURNEY MEDICAL CORP,Health Care,0.0,"2,595,957.00",7.71
ACDC,PROFRAC HOLDING CLASS A CORP,Energy,0.0,"2,593,770.00",3.75
HAIN,HAIN CELESTIAL GROUP INC,Consumer Staples,0.0,"2,576,713.44",1.12
LARK,LANDMARK BANCORP INC,Financials,0.0,"2,567,930.56",27.56
SPWR,SUNPOWER INC,Industrials,0.0,"2,557,414.16",1.61
ULH,UNIVERSAL LOGISTICS HOLDINGS INC,Industrials,0.0,"2,559,957.40",15.40
SUNS,SUNRISE REALTY TRUST INC,Financials,0.0,"2,560,316.52",9.64
KRO,KRONOS WORLDWIDE INC,Materials,0.0,"2,544,255.00",4.50
HPK,HIGHPEAK ENERGY INC,Energy,0.0,"2,527,445.69",4.69
STRW,STRAWBERRY FIELDS REIT INC,Real Estate,0.0,"2,526,088.32",13.16
TCI,TRANSCONTINENTAL REALTY INVESTORS,Real Estate,0.0,"2,517,637.50",58.38
ACNT,ASCENT INDUSTRIES,Materials,0.0,"2,508,415.00",16.25
ESOA,ENERGY SERVICES OF AMERICA CORP,Energy,0.0,"2,499,194.95",8.05
EPM,EVOLUTION PETROLEUM CORP,Energy,0.0,"2,486,912.76",3.56
GAMB,GAMBLING COM GROUP LTD,Communication,0.0,"2,488,300.50",5.25
SRBK,SR BANCORP INC,Financials,0.0,"2,476,753.35",15.65
ALTG,ALTA EQUIPMENT GROUP INC CLASS A,Industrials,0.0,"2,459,649.75",4.75
WHG,WESTWOOD HOLDINGS GROUP INC,Financials,0.0,"2,452,517.62",18.13
AVD,AMER VANGUARD CORP,Materials,0.0,"2,457,335.04",3.84
FNWD,FINWARD BANCORP,Financials,0.0,"2,359,999.18",35.42
PDEX,PRO DEX INC,Health Care,0.0,"2,304,084.80",39.44
EXFY,EXPENSIFY INC CLASS A,Information Technology,0.0,"2,298,844.24",1.54
ELDN,ELEDON PHARMACEUTICALS INC,Health Care,0.0,"2,281,666.65",1.55
FORR,FORRESTER RESEARCH INC,Industrials,0.0,"2,264,480.24",7.48
FLWS,1-800 FLOWERS.COM INC CLASS A,Consumer Discretionary,0.0,"2,258,036.73",3.91
PMTS,CPI CARD GROUP INC,Information Technology,0.0,"2,262,699.10",14.90
OFLX,OMEGA FLEX INC,Industrials,0.0,"2,264,180.73",29.19
RCMT,RCM TECHNOLOGIES INC,Industrials,0.0,"2,252,868.30",20.10
DH,DEFINITIVE HEALTHCARE CORP CLASS A,Health Care,0.0,"2,235,896.34",2.71
AIRJ,AIRJOULE TECHNOLOGIES CORP CLASS A,Industrials,0.0,"2,230,427.70",4.35
AOUT,AMERICAN OUTDOOR BRANDS INC,Consumer Discretionary,0.0,"2,207,842.68",8.22
LUCD,LUCID DIAGNOSTICS INC,Health Care,0.0,"2,193,638.03",1.07
CSPI,CSP INC,Information Technology,0.0,"2,183,966.42",12.97
CLAR,CLARUS CORP,Consumer Discretionary,0.0,"2,170,398.00",3.35
AEYE,AUDIOEYE INC,Information Technology,0.0,"2,165,064.70",10.33
RXT,RACKSPACE TECHNOLOGY INC,Information Technology,0.0,"2,152,385.31",0.99
BFIN,BANKFINANCIAL CORP,Financials,0.0,"2,158,580.82",12.19
CPSS,CONSUMER PORTFOLIO SERVICES INC,Financials,0.0,"2,148,915.58",9.31
COSO,COASTALSOUTH BANCSHARES INC,Financials,0.0,"2,150,663.20",23.80
HNVR,HANOVER BANCORP INC,Financials,0.0,"2,143,562.04",23.47
RPT,RITHM PROPERTY INC TRUST,Financials,0.0,"2,126,984.68",2.68
NKTX,NKARTA INC,Health Care,0.0,"2,121,382.05",1.85
ADV,ADVANTAGE SOLUTIONS INC CLASS A,Communication,0.0,"2,107,682.68",0.86
LUNG,PULMONX CORP,Health Care,0.0,"2,107,740.25",2.23
DCGO,DOCGO INC,Health Care,0.0,"2,113,418.69",0.89
FF,FUTUREFUEL CORP,Energy,0.0,"2,101,596.25",3.25
FSP,FRANKLIN STREET PROPERTIES REIT CO,Real Estate,0.0,"2,096,443.52",0.90
HFFG,HF FOODS GROUP INC,Consumer Staples,0.0,"2,096,844.76",2.14
SNCR,SYNCHRONOSS TECHNOLOGIES INC,Information Technology,0.0,"2,086,567.65",8.55
ARAY,ACCURAY INC,Health Care,0.0,"2,083,116.21",0.81
GWRS,GLOBAL WATER RESOURCES INC,Utilities,0.0,"2,027,626.64",8.51
CARL,CARLSMED INC,Health Care,0.0,"2,018,671.26",13.17
SMTI,SANARA MEDTECH INC,Health Care,0.0,"1,974,362.25",24.25
RMBI,RICHMOND MUTUAL BANCORPORATION INC,Financials,0.0,"1,977,897.12",14.16
MAPS,WM TECHNOLOGY INC CLASS A,Information Technology,0.0,"1,927,107.16",0.84
SSTI,SOUNDTHINKING INC,Information Technology,0.0,"1,915,739.00",8.05
BTMD,BIOTE CORP CLASS A,Health Care,0.0,"1,918,660.24",2.68
TTEC,TTEC HOLDINGS INC,Industrials,0.0,"1,900,341.60",3.40
ECBK,ECB BANCORP INC,Financials,0.0,"1,859,368.20",17.34
RVSB,RIVERVIEW BANCORP INC,Financials,0.0,"1,865,632.12",5.06
WALD,WALDENCAST PLC CLASS A,Consumer Staples,0.0,"1,858,215.42",1.94
GYRE,GYRE THERAPEUTICS INC,Health Care,0.0,"1,837,979.16",7.16
UBFO,UNITED SECURITY BANCSHARES,Financials,0.0,"1,808,354.50",10.10
EPSN,EPSILON ENERGY LTD,Energy,0.0,"1,798,612.64",4.72
PAMT,PAMT CORP,Industrials,0.0,"1,789,554.88",13.12
VIRC,VIRCO MANUFACTURING CORP,Industrials,0.0,"1,767,348.66",6.33
NPWR,NET POWER INC CLASS A,Industrials,0.0,"1,750,488.32",2.24
CBNA,CHAIN BRIDGE BANCORP INC CLASS A,Financials,0.0,"1,729,863.46",35.23
EEX,EMERALD HOLDING INC,Communication,0.0,"1,720,485.70",4.45
ELA,ENVELA CORP,Consumer Discretionary,0.0,"1,720,652.01",12.81
NRDY,NERDY INC CLASS A,Consumer Discretionary,0.0,"1,715,112.63",1.07
ATOM,ATOMERA INC,Information Technology,0.0,"1,708,421.00",2.20
MPX,MARINE PRODUCTS CORP,Consumer Discretionary,0.0,"1,680,644.31",9.01
ATYR,ATYR PHARMA INC,Health Care,0.0,"1,676,186.52",0.75
LAKE,LAKELAND INDUSTRIES INC,Consumer Discretionary,0.0,"1,669,982.40",8.64
SI,SHOULDER INNOVATIONS INC,Health Care,0.0,"1,650,194.16",15.28
RNAC,CARTESIAN THERAPEUTICS INC,Health Care,0.0,"1,650,781.68",6.47
PNRG,PRIMEENERGY RESOURCES CORP,Energy,0.0,"1,653,859.35",177.93
LFVN,LIFEVANTAGE CORP,Consumer Staples,0.0,"1,609,300.00",6.25
AIRO,AIRO GROUP HOLDINGS INC,Industrials,0.0,"1,577,713.80",8.30
AISP,AIRSHIP AI HOLDINGS INC CLASS A,Information Technology,0.0,"1,538,297.04",2.76
OM,OUTSET MEDICAL INC,Health Care,0.0,"1,516,574.94",3.54
TTSH,TILE SHOP HOLDINGS INC,Consumer Discretionary,0.0,"1,517,480.02",3.43
BARK,BARK INC CLASS A,Consumer Discretionary,0.0,"1,508,212.53",0.59
SFBC,SOUND FINANCIAL BANCORP INC,Financials,0.0,"1,497,422.97",43.43
UNB,UNION BANKSHARES INC,Financials,0.0,"1,439,403.52",23.44
MYPS,PLAYSTUDIOS INC CLASS A,Communication,0.0,"1,420,924.07",0.66
AFCG,ADVANCED FLOWER CAPITAL INC,Financials,0.0,"1,395,224.80",2.90
STIM,NEURONETICS INC,Health Care,0.0,"1,353,523.32",1.38
ISPR,ISPIRE TECHNOLOGY INC,Consumer Staples,0.0,"1,334,702.11",2.87
KRRO,KORRO BIO INC,Health Care,0.0,"1,336,059.99",8.01
INH,INHIBRX INC CVR,Health Care,0.0,"1,302,875.04",1.64
GAIA,GAIA INC CLASS A,Communication,0.0,"1,285,266.84",3.63
CLPR,CLIPPER REALTY INC,Real Estate,0.0,"1,266,993.75",3.75
AREN,ARENA GROUP HLDGS INC,Communication,0.0,"1,256,786.49",3.93
FTLF,FITLIFE BRANDS INC,Consumer Staples,0.0,"1,169,104.42",16.46
PROP,PRAIRIE OPERATING,Energy,0.0,"1,170,437.22",1.78
SIEB,SIEBERT FINANCIAL CORP,Financials,0.0,"1,138,331.70",3.63
ACTU,ACTUATE THERAPEUTICS INC,Health Care,0.0,"1,131,325.74",5.86
HQI,HIREQUEST INC,Industrials,0.0,"1,132,608.60",10.30
AKE,AKERO THERAPEUTICS CVR,Health Care,0.0,"1,125,266.35",0.65
CV,CAPSOVISION INC,Health Care,0.0,"1,126,502.40",11.58
AVBH,AVIDBANK HOLDINGS INC,Financials,0.0,"1,097,730.32",26.96
NL,NL INDUSTRIES INC,Industrials,0.0,"1,092,334.38",5.34
LFT,LUMENT FINANCE TRUST INC,Financials,0.0,"1,042,393.28",1.46
EP,EMPIRE PETROLEUM CORP,Energy,0.0,"1,028,258.70",3.05
TKNO,ALPHA TEKNOVA INC,Health Care,0.0,"1,028,409.93",3.87
NXXT,NEXTNRG INC,Energy,0.0,"1,018,628.64",1.44
SWKH,SWK HOLDINGS CORP,Financials,0.0,"1,008,481.65",17.27
OPAL,OPAL FUELS INC CLASS A,Energy,0.0,"998,543.42",2.59
TUSK,MAMMOTH ENERGY SERVICES INC,Energy,0.0,"1,000,827.74",1.87
TZOO,TRAVELZOO,Communication,0.0,"990,760.68",7.14
RCEL,AVITA MEDICAL INC,Health Care,0.0,"972,481.12",3.44
SBC,SBC MEDICAL GROUP HOLDINGS INC,Health Care,0.0,"947,634.18",4.39
AIRS,AIRSCULPT TECHNOLOGIES INC,Health Care,0.0,"873,681.64",1.99
COOK,TRAEGER INC,Consumer Discretionary,0.0,"862,197.84",1.02
ILLR,TRILLER GROUP INC,Financials,0.0,"833,357.96",0.37
VHI,VALHI INC,Materials,0.0,"836,407.68",11.87
SVCO,SILVACO GROUP INC,Information Technology,0.0,"825,151.68",4.14
MKTW,MARKETWISE INC CLASS A,Financials,0.0,"819,483.91",14.77
SKIL,SKILLSOFT CORP CLASS A,Industrials,0.0,"820,419.57",7.83
VALU,VALUE LINE INC,Financials,0.0,"810,755.10",37.65
TEAD,TEADS HOLDING,Communication,0.0,"804,128.16",0.82
CURV,TORRID HOLDINGS INC,Consumer Discretionary,0.0,"785,281.33",0.99
TVRD,TVARDI THERAPEUTICS INC,Health Care,0.0,"730,107.28",4.33
INMB,INMUNE BIO INC,Health Care,0.0,"718,863.00",1.66
MYO,MYOMO INC,Health Care,0.0,"717,178.81",0.92
CIX,COMPX INTERNATIONAL INC CLASS A,Industrials,0.0,"708,041.37",23.07
SLND,SOUTHLAND HOLDINGS INC,Industrials,0.0,"684,772.92",3.42
RBKB,RHINEBECK BANCORP INC,Financials,0.0,"659,439.15",12.45
KG,KESTREL GROUP LTD,Financials,0.0,"620,304.84",9.48
BEEP,MOBILE INFRASTRUCTURE CORP,Industrials,0.0,"602,049.84",2.76
SLSN,SOLESENCE INC,Materials,0.0,"596,755.72",1.72
SEAT,VIVID SEATS INC CLASS A,Communication,0.0,"572,715.64",6.44
ARL,AMERICAN REALTY INVESTORS INC,Real Estate,0.0,"530,876.30",16.70
NEON,NEONODE INC,Information Technology,0.0,"515,177.22",1.86
AFRI,FORAFRIC GLOBAL PLC,Consumer Staples,0.0,"512,271.40",10.52
TSE,TRINSEO PLC,Materials,0.0,"448,403.45",0.55
HURA,TUHURA BIOSCIENCES INC,Health Care,0.0,"443,798.37",0.79
VRM,VROOM INC,Financials,0.0,"385,307.84",20.32
GMGI,GOLDEN MATRIX GROUP INC,Communication,0.0,"332,157.18",0.82
GOCO,GOHEALTH INC CLASS A,Financials,0.0,"280,282.24",2.24
ADRO,CHINOOK THERAPEUTICS INC,Health Care,0.0,"223,817.75",0.17
VGAS,VERDE CLEAN FUELS INC CLASS A,Energy,0.0,"197,573.34",2.22
TVGN,TEVOGEN BIO HOLDINGS INC,Health Care,0.0,"180,014.89",0.35
SAFX,XCF GLOBAL INC CLASS A,Energy,0.0,"161,383.54",0.29
ADRO,CHINOOK THERAPEUTICS INC CVR,Health Care,0.0,"138,892.89",0.51
ZSPC,ZSPACE,Consumer Discretionary,0.0,"30,603.14",0.48
THRD,THIRD HARMONIC BIO INC,Health Care,0.0,"18,103.44",0.03
PDLI,PDL BIOPHARMA INC,Health Care,0.0,0.12,0.00
GTXI,GTXI INC - CVR,Health Care,0.0,0.13,0.00
P5N994,Petrocorp Inc Escrow,Energy,0.0,0.26,0.00
SBT,STERLING BANCORP INC,Financials,0.0,5.81,0.00
